Id,Activity
69494,standing
69499,standing
69501,standing
69510,standing
69511,standing
69513,standing
69514,standing
69518,standing
69519,standing
69526,standing
69530,standing
69532,standing
69534,standing
69535,standing
69536,standing
69537,standing
69538,standing
69540,standing
69547,standing
69550,standing
69551,standing
69555,standing
69557,standing
69560,standing
69561,standing
69568,standing
69569,standing
69572,standing
69574,standing
69577,standing
69579,standing
69580,standing
69585,standing
69587,standing
69588,standing
69591,standing
69592,standing
69600,standing
69606,standing
69615,standing
69616,standing
69621,standing
69622,standing
69626,standing
69627,standing
69629,standing
69630,standing
69632,standing
69634,standing
69636,standing
69641,standing
69645,sittingdown
69649,standing
69664,standing
69667,standing
69672,standing
69678,standing
69679,standing
69683,standing
69684,sittingdown
69686,sittingdown
69688,sittingdown
69689,standing
69690,standing
69691,standing
69692,standing
69695,standing
69697,standing
69699,standing
69701,sittingdown
69703,sittingdown
69706,standing
69707,sittingdown
69710,standing
69711,standing
69714,standing
69715,standing
69717,standing
69719,standing
69725,standing
69726,standing
69729,standing
69730,standing
69733,standing
69734,standing
69735,standing
69738,standing
69741,standing
69755,standing
69758,standing
69760,standing
69761,standing
69769,standing
69773,standing
69774,standing
69775,standing
69776,standing
69780,standing
69787,standing
69791,standing
69792,standing
69793,standing
69796,standing
69799,standing
69801,standing
69802,standing
69804,standing
69805,standing
69807,standing
69808,standing
69809,standing
69812,standing
69813,sittingdown
69818,standing
69820,standing
69821,standing
69827,standing
69830,standing
69831,standing
69832,standing
69836,standing
69837,standing
69838,standing
69840,standing
69841,standing
69842,standing
69845,standing
69850,standing
69854,standing
69856,standing
69858,standing
69859,standing
69863,standing
69864,standing
69865,standing
69866,standing
69870,standing
69873,standing
69879,standing
69883,standing
69884,standing
69886,standing
69892,standing
69895,standing
69896,standing
69901,standing
69907,standing
69910,standing
69911,standing
69912,standing
69914,standing
69918,standing
69922,standing
69923,standing
69924,standing
69940,standing
69947,standing
69949,standing
69950,standing
69951,standing
69957,standing
69958,standing
69963,standing
69966,standing
69967,standing
69973,standing
69974,standing
69979,standing
69989,standing
69991,standing
69992,standing
69996,standing
69998,standing
69999,standing
70006,standing
70009,standing
70010,standing
70012,standing
70013,standing
70015,standing
70017,standing
70018,standing
70022,standing
70026,standing
70031,standing
70035,standing
70037,standing
70038,standing
70041,standing
70050,standing
70051,standing
70054,standing
70056,standing
70061,standing
70062,standing
70063,standing
70074,standing
70075,standing
70077,standing
70082,standing
70084,standing
70085,standing
70086,standing
70087,standing
70091,standing
70097,standing
70099,standing
70101,standing
70102,standing
70105,standing
70107,standing
70110,standing
70111,standing
70117,standing
70118,standing
70119,standing
70120,standing
70122,standing
70124,standing
70125,standing
70126,standing
70132,standing
70137,standing
70138,standing
70139,standing
70142,standing
70144,standing
70147,standing
70149,standing
70151,standing
70154,standing
70155,standing
70162,standing
70163,standing
70165,standing
70168,standing
70170,standing
70175,standing
70176,standing
70177,standing
70179,standing
70188,standing
70193,standing
70194,standing
70195,standing
70196,standing
70197,standing
70199,standing
70200,standing
70201,standing
70202,standing
70203,standing
70207,standing
70209,standing
70212,standing
70215,standing
70217,standing
70221,standing
70224,standing
70228,standing
70233,standing
70236,standing
70243,standing
70245,standing
70252,standing
70259,standing
70265,standing
70266,standing
70269,standing
70270,standing
70277,standing
70285,standing
70286,standing
70287,standing
70291,standing
70292,standing
70294,standing
70295,standing
70297,standing
70299,standing
70300,standing
70302,standing
70303,standing
70308,standing
70311,standing
70312,standing
70315,standing
70316,standing
70319,standing
70325,standing
70329,standing
70332,standing
70333,standing
70336,standing
70339,standing
70342,standing
70350,standing
70353,standing
70355,standing
70358,standing
70362,standing
70372,standing
70374,standing
70375,standing
70376,standing
70377,standing
70378,standing
70388,standing
70390,standing
70401,standing
70403,standing
70407,standing
70409,standing
70410,standing
70411,standing
70418,standing
70420,standing
70423,standing
70424,standing
70431,standing
70433,standing
70434,standing
70435,standing
70436,standing
70440,standing
70442,standing
70443,standing
70444,standing
70446,standing
70447,standing
70449,standing
70450,standing
70455,standing
70456,standing
70459,standing
70463,standing
70466,standing
70467,standing
70468,standing
70470,standing
70475,standing
70479,standing
70482,standing
70483,standing
70484,standing
70488,standing
70492,standing
70493,standing
70496,standing
70497,standing
70500,standing
70501,standing
70504,standing
70510,standing
70513,standing
70514,standing
70516,standing
70517,standing
70522,standing
70525,standing
70533,standing
70534,standing
70545,standing
70547,standing
70549,standing
70552,standing
70553,standing
70554,standing
70557,standing
70565,standing
70566,standing
70568,standing
70570,standing
70579,standing
70580,standing
70583,standing
70585,standing
70588,standing
70591,standing
70593,standing
70595,standing
70596,standing
70600,standing
70601,standing
70606,standing
70610,standing
70611,standing
70612,standing
70615,standing
70618,standing
70621,standing
70624,standing
70625,standing
70630,standing
70634,standing
70638,standing
70639,standing
70647,standing
70648,standing
70650,standing
70651,standing
70652,standing
70656,standing
70657,standing
70658,standing
70659,standing
70661,standing
70666,standing
70670,standing
70674,standing
70676,standing
70679,standing
70685,standing
70688,standing
70689,standing
70693,standing
70697,standing
70716,standing
70717,standing
70718,standing
70720,standing
70730,standing
70731,standing
70732,standing
70735,standing
70738,standing
70739,standing
70740,standing
70741,standing
70744,standing
70746,standing
70755,standing
70760,standing
70762,standing
70764,standing
70767,standing
70769,standing
70771,standing
70772,standing
70774,standing
70776,standing
70777,standing
70778,standing
70782,standing
70784,standing
70787,standing
70788,standing
70792,standing
70793,standing
70799,standing
70802,standing
70804,standing
70818,standing
70819,standing
70820,standing
70822,standing
70826,standing
70836,standing
70838,standing
70841,standing
70843,standing
70844,standing
70845,standing
70851,standing
70857,standing
70860,standing
70872,standing
70873,standing
70874,standing
70878,standing
70889,standing
70897,standing
70900,standing
70906,standing
70909,standing
70911,standing
70912,standing
70913,standing
70916,standing
70923,standing
70925,standing
70929,standing
70935,standing
70936,standing
70938,standing
70940,standing
70941,standing
70942,standing
70946,standing
70951,standing
70953,standing
70955,standing
70957,standing
70960,standing
70962,standing
70969,standing
70973,standing
70978,standing
70980,standing
70987,standing
70991,standing
70997,standing
70998,standing
70999,standing
71000,standing
71008,standing
71015,standing
71016,standing
71018,standing
71020,standing
71023,standing
71028,standing
71036,standing
71037,standing
71039,standing
71040,standing
71041,standing
71045,standing
71046,standing
71055,standing
71059,standing
71062,standing
71063,standing
71065,standing
71067,standing
71068,standing
71069,standing
71070,standing
71073,standing
71075,standing
71076,standing
71077,standing
71080,standing
71083,standing
71088,standing
71092,standing
71095,standing
71099,standing
71102,standing
71103,standing
71105,standing
71106,standing
71116,standing
71119,standing
71120,standing
71122,standing
71123,standing
71125,standing
71126,standing
71131,standing
71134,standing
71137,standing
71139,standing
71141,standing
71143,standing
71149,standing
71150,standing
71154,standing
71155,standing
71156,standing
71157,standing
71158,standing
71167,standing
71168,standing
71169,standing
71170,standing
71171,standing
71172,standing
71178,standing
71180,standing
71181,standing
71187,standing
71189,standing
71191,standing
71192,standing
71193,standing
71198,standing
71199,standing
71204,standing
71207,standing
71209,standing
71210,standing
71214,standing
71215,standing
71216,standing
71220,standing
71225,standing
71226,standing
71229,standing
71237,standing
71242,standing
71248,standing
71251,standing
71254,standing
71255,standing
71256,standing
71260,standing
71264,standing
71267,standing
71268,standing
71269,standing
71270,standing
71271,standing
71280,standing
71283,standing
71284,walking
71286,standing
71288,standing
71293,standing
71297,standing
71299,standing
71302,standing
71303,standing
71304,standing
71305,standing
71306,standing
71307,standing
71308,standing
71309,standing
71313,standing
71314,standing
71316,standing
71319,standing
71322,standing
71323,standing
71327,standing
71343,standing
71348,standing
71351,standing
71352,standing
71356,standing
71361,standing
71364,standing
71365,standing
71374,standing
71376,standing
71377,standing
71378,standing
71380,standing
71381,standing
71385,standing
71386,standing
71395,standing
71396,standing
71398,standing
71399,standing
71400,standing
71401,standing
71402,standing
71409,standing
71413,standing
71414,standing
71417,standing
71419,standing
71423,standing
71429,standing
71431,standing
71432,standing
71433,standing
71435,standing
71438,standing
71440,standing
71445,standing
71447,standing
71448,standing
71451,standing
71453,standing
71454,standing
71456,standing
71459,standing
71460,standing
71461,standing
71465,standing
71470,standing
71471,standing
71480,standing
71481,standing
71483,standing
71488,standing
71490,standing
71491,standing
71493,standing
71499,standing
71503,standing
71505,standing
71507,standing
71509,standing
71517,standing
71519,standing
71520,standing
71522,standing
71523,standing
71524,standing
71527,standing
71532,standing
71534,standing
71537,standing
71540,standing
71541,standing
71542,standing
71545,standing
71548,standing
71549,standing
71550,standing
71555,standing
71556,standing
71562,standing
71573,standing
71578,standing
71585,standing
71586,standing
71587,standing
71588,standing
71591,standing
71592,standing
71593,standing
71595,standing
71596,standing
71598,standing
71600,standing
71602,standing
71603,standing
71611,standing
71616,standing
71619,standing
71620,standing
71623,standing
71625,standing
71626,standing
71628,standing
71629,standing
71635,standing
71638,standing
71640,standing
71645,standing
71646,standing
71652,standing
71656,standing
71661,standing
71664,standing
71670,standing
71671,standing
71672,standing
71673,standing
71674,standing
71675,standing
71677,standing
71679,standing
71681,standing
71682,standing
71688,standing
71689,standing
71690,standing
71696,standing
71697,standing
71702,standing
71704,standing
71706,standing
71709,standing
71711,standing
71712,standing
71714,standing
71717,standing
71720,standing
71722,standing
71728,standing
71730,standing
71736,standing
71739,standing
71741,standing
71745,standing
71747,standing
71749,standing
71755,standing
71757,standing
71759,standing
71764,standing
71765,standing
71770,standing
71777,standing
71784,standing
71787,standing
71788,standing
71793,standing
71794,standing
71795,standing
71798,standing
71799,standing
71803,standing
71812,standing
71813,standing
71816,standing
71818,standing
71820,standing
71823,standing
71824,standing
71826,standing
71829,standing
71830,standing
71831,standing
71833,standing
71846,standing
71847,sittingdown
71848,standing
71854,standing
71855,standing
71858,standing
71859,standing
71860,standing
71862,standing
71863,standing
71864,standing
71873,standing
71874,standing
71876,standing
71877,standing
71878,standing
71880,standing
71888,standing
71889,standing
71892,standing
71893,standing
71898,standing
71902,standing
71903,standing
71905,standing
71909,standing
71911,standing
71913,standing
71915,standing
71916,standing
71917,standing
71919,standing
71920,standing
71924,standing
71928,standing
71930,standing
71931,standing
71933,standing
71938,standing
71939,standing
71941,standing
71943,standing
71944,standing
71949,standing
71951,standing
71953,standing
71954,standing
71956,standing
71958,standing
71959,standing
71961,standing
71962,standing
71963,standing
71964,standing
71968,standing
71971,standing
71977,standing
71979,standing
71982,standing
71991,standing
71995,standing
71996,standing
71997,standing
72001,standing
72002,standing
72007,standing
72008,standing
72010,standing
72018,standing
72022,standing
72023,standing
72028,standing
72029,standing
72031,standing
72033,standing
72034,standing
72042,standing
72048,standing
72054,standing
72060,standing
72063,standing
72068,standing
72070,standing
72071,standing
72075,standing
72077,standing
72079,standing
72080,standing
72081,standing
72087,standing
72089,standing
72090,standing
72097,standing
72099,standing
72103,standing
72106,standing
72107,standing
72108,standing
72114,standing
72117,standing
72119,standing
72120,standing
72124,standing
72130,standing
72137,standing
72138,standing
72141,standing
72142,standing
72143,standing
72150,standing
72152,standing
72153,standing
72158,standing
72161,standing
72162,standing
72163,standing
72164,standing
72165,standing
72169,standing
72179,standing
72180,standing
72184,standing
72187,standing
72196,standing
72199,standing
72201,standing
72204,standing
72219,sittingdown
72220,standing
72221,sittingdown
72222,standing
72223,standing
72226,standing
72227,standing
72229,standing
72231,standing
72232,standing
72233,standing
72236,standing
72237,standing
72240,standing
72251,standing
72252,standing
72255,standing
72256,standing
72258,standing
72264,standing
72265,standing
72267,standing
72272,standing
72274,standing
72276,standing
72281,standing
72287,standing
72291,standing
72297,standing
72301,standing
72303,standing
72306,standing
72309,standing
72319,standing
72325,standing
72326,standing
72327,standing
72335,standing
72337,standing
72339,standing
72340,standing
72341,standing
72342,standing
72350,standing
72351,standing
72354,standing
72359,standing
72363,standing
72365,standing
72367,standing
72368,standing
72370,standing
72372,standing
72373,standing
72376,standing
72378,standing
72381,standing
72388,standing
72390,standing
72396,standing
72398,standing
72399,standing
72401,standing
72402,standing
72411,standing
72413,standing
72414,standing
72418,standing
72421,standing
72424,standing
72426,standing
72429,standing
72430,standing
72432,standing
72433,standing
72435,standing
72439,standing
72440,standing
72444,standing
72446,standing
72447,standing
72448,standing
72449,standing
72451,standing
72453,standing
72456,standing
72464,standing
72467,standing
72468,standing
72476,standing
72481,standing
72482,standing
72489,standing
72493,standing
72494,standing
72495,standing
72497,standing
72498,standing
72501,standing
72503,standing
72504,standing
72507,standing
72509,standing
72511,standing
72513,standing
72515,standing
72521,standing
72524,standing
72526,standing
72533,standing
72535,standing
72540,standing
72552,standing
72553,standing
72554,standing
72557,standing
72560,standing
72562,standing
72563,standing
72564,standing
72568,standing
72572,standing
72573,standing
72578,standing
72579,standing
72580,standing
72581,standing
72583,standing
72584,standing
72590,standing
72592,standing
72593,standing
72594,standing
72595,standing
72596,standing
72598,standing
72599,standing
72604,standing
72608,standing
72610,standing
72614,standing
72615,standing
72618,standing
72621,standing
72623,standing
72624,standing
72629,standing
72633,standing
72635,standing
72638,standing
72643,standing
72650,standing
72654,standing
72657,standing
72658,standing
72661,standing
72662,standing
72663,standing
72668,sittingdown
72671,standing
72672,standing
72673,standing
72674,standing
72677,standing
72682,standing
72683,standing
72684,standing
72686,standing
72687,standing
72692,standing
72695,standing
72697,standing
72702,standing
72704,standing
72706,standing
72707,standing
72708,standing
72712,standing
72713,standing
72717,standing
72720,standing
72721,standing
72723,standing
72724,standing
72727,standing
72732,walking
72736,walking
72737,walking
72738,walking
72740,walking
72741,walking
72742,walking
72747,standing
72754,standing
72758,walking
72761,standing
72765,standing
72766,standing
72768,standing
72770,standing
72772,walking
72781,standing
72782,standing
72786,standing
72790,standing
72793,standing
72797,standing
72803,standing
72812,standing
72818,standing
72822,standing
72833,standing
72836,standing
72840,standing
72841,standing
72842,standing
72848,standing
72851,standing
72853,standing
72854,standing
72857,standing
72864,standing
72865,standing
72866,standing
72869,standing
72875,standing
72876,standing
72878,standing
72880,standing
72885,standing
72891,standing
72892,standing
72894,standing
72895,standing
72897,standing
72898,standing
72899,standing
72900,standing
72903,standing
72904,standing
72907,standing
72912,standing
72913,standing
72915,standing
72923,standing
72924,standing
72926,standing
72928,standing
72935,standing
72936,standing
72943,standing
72944,standing
72948,standing
72950,standing
72952,standing
72953,standing
72956,standing
72959,standing
72960,standing
72963,standing
72968,standing
72981,standing
72985,standing
72990,standing
72994,standing
72998,standing
72999,standing
73000,standing
73003,standing
73006,standing
73009,standing
73011,standing
73016,standing
73017,standing
73020,standing
73030,standing
73032,standing
73034,standing
73035,standing
73040,standing
73042,standing
73043,standing
73048,standing
73053,standing
73055,standing
73058,standing
73060,standing
73064,standing
73074,standing
73075,standing
73080,standing
73088,standing
73091,standing
73094,standing
73095,standing
73103,standing
73107,standing
73111,standing
73113,standing
73116,standing
73117,standing
73118,standing
73119,standing
73121,standing
73126,standing
73127,standing
73128,standing
73129,standing
73131,standing
73143,standing
73145,standing
73146,standing
73147,standing
73148,standing
73149,standing
73158,standing
73161,standing
73162,standing
73163,standing
73164,standing
73165,standing
73169,standing
73173,standing
73175,standing
73178,standing
73182,standing
73183,standing
73189,standing
73192,standing
73195,standing
73198,standing
73201,standing
73202,standing
73203,standing
73205,standing
73208,standing
73213,standing
73214,standing
73218,standing
73220,standing
73221,standing
73222,standing
73224,standing
73225,standing
73228,standing
73231,standing
73233,standing
73238,standing
73243,standing
73245,standing
73250,standing
73252,standing
73254,standing
73261,standing
73265,standing
73266,standing
73269,standing
73271,standing
73283,standing
73285,standing
73286,standing
73288,standing
73290,standing
73292,standing
73294,standing
73295,standing
73302,standing
73303,standing
73304,standing
73307,standing
73313,standing
73320,standing
73322,standing
73324,standing
73327,standing
73332,standing
73335,standing
73338,standing
73340,standing
73341,standing
73347,standing
73350,standing
73353,standing
73354,standing
73355,standing
73357,standing
73359,standing
73365,standing
73371,standing
73372,standing
73373,standing
73374,standing
73376,standing
73378,standing
73387,standing
73398,standing
73405,standing
73412,standing
73417,standing
73423,standing
73425,standing
73428,standing
73429,standing
73431,walking
73432,walking
73436,walking
73440,walking
73446,standing
73451,standing
73456,standing
73459,standing
73464,standing
73467,standing
73471,standing
73472,standing
73476,standing
73479,standing
73481,standing
73483,standing
73489,standing
73491,standing
73496,standing
73498,standing
73500,standing
73501,standing
73508,standing
73509,standing
73510,standing
73514,standing
73518,standing
73519,standing
73522,standing
73528,standing
73532,standing
73533,standing
73535,standing
73537,standing
73540,standing
73541,standing
73546,standing
73552,standing
73554,standing
73557,standing
73559,standing
73561,standing
73565,standing
73581,standing
73588,standing
73589,standing
73590,standing
73595,standing
73597,standing
73599,standing
73601,standing
73603,standing
73605,standing
73608,standing
73614,standing
73620,standing
73625,standing
73630,standing
73632,standing
73634,standing
73639,standing
73642,standing
73644,standing
73645,standing
73647,standing
73653,standing
73654,standing
73655,standing
73659,standing
73663,standing
73665,standing
73668,standing
73669,standing
73673,standing
73677,standing
73679,standing
73682,standing
73684,standing
73687,standing
73701,standing
73703,standing
73705,standing
73708,standing
73719,standing
73724,standing
73729,standing
73730,standing
73731,standing
73732,standing
73741,standing
73742,standing
73744,standing
73745,standing
73747,standing
73749,standing
73751,standing
73752,standing
73754,standing
73757,standing
73760,standing
73761,standing
73762,standing
73765,standing
73768,standing
73769,standing
73770,standing
73771,standing
73773,standing
73774,standing
73775,standing
73777,standing
73783,standing
73786,standing
73790,standing
73791,standing
73795,standing
73796,standing
73797,standing
73799,standing
73800,standing
73802,standing
73804,standing
73805,standing
73809,standing
73811,standing
73816,standing
73821,standing
73825,standing
73832,standing
73836,standing
73837,standing
73838,standing
73841,standing
73843,standing
73844,standing
73846,standing
73847,standing
73852,standing
73853,standing
73854,standing
73856,standing
73857,standing
73863,standing
73864,standing
73865,standing
73868,standing
73869,standing
73873,standing
73875,standing
73877,standing
73878,standing
73879,standing
73884,standing
73886,standing
73890,standing
73899,standing
73905,standing
73906,standing
73909,standing
73911,standing
73913,standing
73916,standing
73920,standing
73928,standing
73930,standing
73931,standing
73932,standing
73934,standing
73936,standing
73939,standing
73946,standing
73948,standing
73951,standing
73953,standing
73956,standing
73957,standing
73959,standing
73960,standing
73961,standing
73962,standing
73964,standing
73965,standing
73969,standing
73973,standing
73979,standing
73982,standing
73986,standing
73987,standing
73992,standing
73995,standing
73997,standing
73998,standing
73999,standing
74000,standing
74001,standing
74002,standing
74004,standing
74011,standing
74014,standing
74015,standing
74017,standing
74018,standing
74019,standing
74028,standing
74032,standing
74035,standing
74036,standing
74038,standing
74039,standing
74040,standing
74041,standing
74050,standing
74061,standing
74062,standing
74064,standing
74066,standing
74071,standing
74072,standing
74073,standing
74075,standing
74076,standing
74090,standing
74091,standing
74093,standing
74096,standing
74097,standing
74098,standing
74103,standing
74105,standing
74110,standing
74112,standing
74113,standing
74116,standing
74121,standing
74127,standing
74132,standing
74133,standing
74135,standing
74136,standing
74139,standing
74150,standing
74152,standing
74155,standing
74156,standing
74160,standing
74176,standing
74177,standing
74178,standing
74182,standing
74187,standing
74195,standing
74199,standing
74201,standing
74203,standing
74208,standing
74211,standing
74214,standing
74215,standing
74217,standing
74218,standing
74220,standing
74221,standing
74226,standing
74227,standing
74230,standing
74231,standing
74233,standing
74239,standing
74241,standing
74242,standing
74247,standing
74249,standing
74252,standing
74255,standing
74257,standing
74259,standing
74265,standing
74267,standing
74268,standing
74269,standing
74270,standing
74271,standing
74283,standing
74284,standing
74287,standing
74291,standing
74296,standing
74299,standing
74304,standing
74305,standing
74306,standing
74308,standing
74313,standing
74315,standing
74318,standing
74319,standing
74321,standing
74324,standing
74325,standing
74330,standing
74332,standing
74333,standing
74336,standing
74339,standing
74348,standing
74352,standing
74357,standing
74362,standing
74366,standing
74377,standing
74380,standing
74381,standing
74384,standing
74387,standing
74391,standing
74395,standing
74396,standing
74406,standing
74410,standing
74412,standing
74413,standing
74414,standing
74426,standing
74427,standing
74429,standing
74430,standing
74433,standing
74434,standing
74436,walking
74439,walking
74442,walking
74444,standing
74455,standing
74457,standing
74458,standing
74459,standing
74464,standing
74468,standing
74470,standing
74472,standing
74474,standing
74475,standing
74476,standing
74478,standing
74483,standing
74484,standing
74487,standing
74499,standing
74503,standing
74505,standing
74506,standing
74508,standing
74512,standing
74518,standing
74520,standing
74521,standing
74526,standing
74531,standing
74536,standing
74539,standing
74541,standing
74546,standing
74547,standing
74551,standing
74553,standing
74559,standing
74562,standing
74563,standing
74564,standing
74569,standing
74570,standing
74578,standing
74579,standing
74581,standing
74583,standing
74585,standing
74586,standing
74588,standing
74589,standing
74598,standing
74605,standing
74606,standing
74610,standing
74611,standing
74614,standing
74616,standing
74617,standing
74628,standing
74632,standing
74634,standing
74637,standing
74639,standing
74644,standing
74653,standing
74659,standing
74667,standing
74669,standing
74671,standing
74674,standing
74676,standing
74677,standing
74681,standing
74685,standing
74690,standing
74691,standing
74693,walking
74696,walking
74697,standing
74698,standing
74701,standing
74703,standing
74706,standing
74710,standing
74712,standing
74713,standing
74718,standing
74720,standing
74721,walking
74725,standing
74729,standing
74736,standing
74740,standing
74761,standing
74762,standing
74764,standing
74767,standing
74770,standing
74771,standing
74774,standing
74775,standing
74781,standing
74784,standing
74792,standing
74797,standing
74808,standing
74809,standing
74814,standing
74818,standing
74827,standing
74830,standing
74836,standing
74837,standing
74838,standing
74839,standing
74840,standing
74844,standing
74847,standing
74850,standing
74856,standing
74859,standing
74861,standing
74863,standing
74868,standing
74870,standing
74871,standing
74885,standing
74887,standing
74901,standing
74921,standing
74926,standing
74932,standing
74933,standing
74936,standing
74937,standing
74939,standing
74944,standing
74948,standing
74954,standing
74955,standing
74958,standing
74959,standing
74963,standing
74964,standing
74966,standing
74968,standing
74969,standing
74972,standing
74974,standing
74975,standing
74976,standing
74977,standing
74978,standing
74979,standing
74983,standing
74986,standing
74989,standing
74991,standing
74994,standing
74995,standing
74996,standing
74997,standing
74999,standing
75000,standing
75008,standing
75011,standing
75013,standing
75015,standing
75016,standing
75021,standing
75026,standing
75032,standing
75035,standing
75036,standing
75041,standing
75043,standing
75044,standing
75049,standing
75053,standing
75055,standing
75060,standing
75063,standing
75066,standing
75072,standing
75073,standing
75074,standing
75076,standing
75083,standing
75084,standing
75085,standing
75087,standing
75089,standing
75092,standing
75094,standing
75095,standing
75101,standing
75102,standing
75105,standing
75109,standing
75111,standing
75112,standing
75120,standing
75126,standing
75135,standing
75136,standing
75138,standing
75139,standing
75140,standing
75141,standing
75143,standing
75144,standing
75149,standing
75150,standing
75154,standing
75160,standing
75165,standing
75173,standing
75176,standing
75177,standing
75180,standing
75181,standing
75185,standing
75188,standing
75189,standing
75190,standing
75192,standing
75194,standing
75197,standing
75198,standing
75202,standing
75207,standing
75208,standing
75211,standing
75217,standing
75218,standing
75220,standing
75221,standing
75225,standing
75226,standing
75230,standing
75233,standing
75234,standing
75241,standing
75244,standing
75247,standing
75248,standing
75250,standing
75254,standing
75255,standing
75260,standing
75263,standing
75268,standing
75269,standing
75274,standing
75277,standing
75288,standing
75293,standing
75298,standing
75299,standing
75300,standing
75301,standing
75302,standing
75308,standing
75309,standing
75310,standing
75316,standing
75317,standing
75318,standing
75320,standing
75321,standing
75322,standing
75325,standing
75326,standing
75329,standing
75331,standing
75334,standing
75335,standing
75336,standing
75345,standing
75346,standing
75355,standing
75366,standing
75372,standing
75381,standing
75382,standing
75384,standing
75385,standing
75390,standing
75393,standing
75395,standing
75397,standing
75400,standing
75402,standing
75403,standing
75408,standing
75411,standing
75414,standing
75419,standing
75420,standing
75422,standing
75424,standing
75425,standing
75427,standing
75428,standing
75435,standing
75446,standing
75454,standing
75457,standing
75458,standing
75464,standing
75470,sittingdown
75480,standing
75481,standing
75485,standing
75486,standing
75487,standing
75501,standing
75502,standing
75503,standing
75505,standing
75508,standing
75509,standing
75513,standing
75516,standing
75519,standing
75520,standing
75522,standing
75523,standing
75526,standing
75529,standing
75531,standing
75534,standing
75538,standing
75543,standing
75549,standing
75552,standing
75556,standing
75559,standing
75560,standing
75565,standing
75566,standing
75567,standing
75570,standing
75576,standing
75578,standing
75579,standing
75581,standing
75582,standing
75592,standing
75595,standing
75598,standing
75600,standing
75601,standing
75602,standing
75603,standing
75604,standing
75607,standing
75608,standing
75609,standing
75610,standing
75614,standing
75615,standing
75620,standing
75622,standing
75623,standing
75625,standing
75628,standing
75630,standing
75631,standing
75634,standing
75638,standing
75649,standing
75651,standing
75654,standing
75656,standing
75658,standing
75659,standing
75660,standing
75661,standing
75663,standing
75670,standing
75671,standing
75673,standing
75675,standing
75676,standing
75679,standing
75682,standing
75685,standing
75688,standing
75689,standing
75690,standing
75693,standing
75700,standing
75704,standing
75707,standing
75711,standing
75712,standing
75714,standing
75715,standing
75721,standing
75722,standing
75723,standing
75727,standing
75731,standing
75736,standing
75742,standing
75746,standing
75750,standing
75753,standing
75757,standing
75760,standing
75761,standing
75765,standing
75766,standing
75777,standing
75778,standing
75781,standing
75784,standing
75786,standing
75788,standing
75790,standing
75794,standing
75795,standing
75796,standing
75797,standing
75803,standing
75804,standing
75808,standing
75821,standing
75826,standing
75829,standing
75830,standing
75835,standing
75836,standing
75837,standing
75840,standing
75841,standing
75843,standing
75851,standing
75854,standing
75856,standing
75857,standing
75858,standing
75859,standing
75861,standing
75867,standing
75878,standing
75879,standing
75881,standing
75885,standing
75886,standing
75888,standing
75889,standing
75892,standing
75893,standing
75900,walking
75902,walking
75905,walking
75906,walking
75909,walking
75915,standing
75918,standing
75920,standing
75922,standing
75923,standing
75924,standing
75926,standing
75932,standing
75940,walking
75941,standing
75946,walking
75947,walking
75950,standing
75952,standing
75954,standing
75956,standing
75959,standing
75963,standing
75967,standing
75968,standing
75974,standing
75976,standing
75978,standing
75980,standing
75981,standing
75984,standing
75989,standing
75997,standing
75998,standing
76005,standing
76007,standing
76011,standing
76018,standing
76020,standing
76021,standing
76029,standing
76030,standing
76031,standing
76033,standing
76036,standing
76043,standing
76045,standing
76049,standing
76053,standing
76056,standing
76059,standing
76061,standing
76067,standing
76068,standing
76070,standing
76071,standing
76072,standing
76075,standing
76077,standing
76078,standing
76080,standing
76087,standing
76090,standing
76096,standing
76100,standing
76105,standing
76106,standing
76110,standing
76112,standing
76116,standing
76117,standing
76121,standing
76126,standing
76128,standing
76129,standing
76138,standing
76141,standing
76148,standing
76149,standing
76151,standing
76155,standing
76158,standing
76164,standing
76166,standing
76167,standing
76168,standing
76170,standing
76172,standing
76173,standing
76176,standing
76182,standing
76184,standing
76185,standing
76189,standing
76190,standing
76191,standing
76196,standing
76198,standing
76202,standing
76205,standing
76207,standing
76209,standing
76210,standing
76214,standing
76216,standing
76218,standing
76219,standing
76225,standing
76226,standing
76228,standing
76229,standing
76231,standing
76233,standing
76234,standing
76235,standing
76237,standing
76238,standing
76240,standing
76241,standing
76242,standing
76246,standing
76248,standing
76252,standing
76256,standing
76258,standing
76266,standing
76267,standing
76277,standing
76282,standing
76289,walking
76295,walking
76299,standing
76300,walking
76303,standing
76308,standing
76316,standing
76323,standing
76324,standing
76325,standing
76326,standing
76330,standing
76332,standing
76334,standing
76335,standing
76337,standing
76343,standing
76344,standing
76345,standing
76346,standing
76350,standing
76351,standing
76353,standing
76354,standing
76355,standing
76360,standing
76362,standing
76364,standing
76366,standing
76367,standing
76374,standing
76380,standing
76384,standing
76385,standing
76388,standing
76389,standing
76393,standing
76395,standing
76397,standing
76399,standing
76400,standing
76406,standing
76409,standing
76411,standing
76413,standing
76414,standing
76415,standing
76416,standing
76420,standing
76422,standing
76426,standing
76434,standing
76435,standing
76438,standing
76442,standing
76444,standing
76447,standing
76448,standing
76449,standing
76453,standing
76458,standing
76466,standing
76467,standing
76468,standing
76469,standing
76471,standing
76473,standing
76478,standing
76483,standing
76491,standing
76495,standing
76496,standing
76507,standing
76508,standing
76510,standing
76513,standing
76515,standing
76516,standing
76518,standing
76519,standing
76520,standing
